Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-11-02T16:30:00-04:00;2022-11-02;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;3662;Consolidé;
2022-11-02T17:00:00-04:00;2022-11-02;22:00;93;Provence-Alpes-Côte d'Azur;4456;Définitif;;;4456;3553;Consolidé;8009
2022-11-02T19:00:00-04:00;2022-11-03;00:00;93;Provence-Alpes-Côte d'Azur;3846;Définitif;;;3846;3616;Consolidé;7462
2022-03-11T09:30:00-04:00;2022-03-11;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5816;Consolidé;
2022-11-02T20:00:00-04:00;2022-11-03;01:00;93;Provence-Alpes-Côte d'Azur;3834;Définitif;;;3834;3336;Consolidé;7170
2022-11-02T21:00:00-04:00;2022-11-03;02:00;93;Provence-Alpes-Côte d'Azur;3594;Définitif;;;3594;3467;Consolidé;7061
2022-03-11T11:30:00-04:00;2022-03-11;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;5383;Consolidé;
2022-08-02T07:00:00-04:00;2022-08-02;13:00;93;Provence-Alpes-Côte d'Azur;2837;Définitif;;;2837;5657;Consolidé;8494
2022-08-02T07:30:00-04:00;2022-08-02;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5483;Consolidé;
2022-08-02T08:00:00-04:00;2022-08-02;14:00;93;Provence-Alpes-Côte d'Azur;3052;Définitif;;;3052;5621;Consolidé;8673
2022-08-02T08:30:00-04:00;2022-08-02;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5591;Consolidé;
2022-03-11T14:00:00-04:00;2022-03-11;19:00;93;Provence-Alpes-Côte d'Azur;5402;Définitif;;;5402;6145;Consolidé;11547
2022-11-03T01:00:00-04:00;2022-11-03;06:00;93;Provence-Alpes-Côte d'Azur;3925;Définitif;;;3925;3457;Consolidé;7382
2022-08-02T11:30:00-04:00;2022-08-02;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;5403;Consolidé;
2022-11-03T03:00:00-04:00;2022-11-03;08:00;93;Provence-Alpes-Côte d'Azur;4394;Définitif;;;4394;3714;Consolidé;8108
2022-03-14T22:30:00-04:00;2022-03-15;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;4645;Consolidé;
2022-11-03T06:30:00-04:00;2022-11-03;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;4403;Consolidé;
2022-03-15T01:00:00-04:00;2022-03-15;06:00;93;Provence-Alpes-Côte d'Azur;6443;Définitif;;;6443;4709;Consolidé;11152
2022-08-02T17:00:00-04:00;2022-08-02;23:00;93;Provence-Alpes-Côte d'Azur;3262;Définitif;;;3262;4987;Consolidé;8249
2022-08-02T18:00:00-04:00;2022-08-03;00:00;93;Provence-Alpes-Côte d'Azur;3055;Définitif;;;3055;4364;Consolidé;7419
2022-03-15T05:30:00-04:00;2022-03-15;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;5411;Consolidé;
2022-08-02T18:30:00-04:00;2022-08-03;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;4213;Consolidé;
2022-03-15T06:30:00-04:00;2022-03-15;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;5444;Consolidé;
2022-11-03T10:30:00-04:00;2022-11-03;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;3979;Consolidé;
2022-11-03T11:30:00-04:00;2022-11-03;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;3945;Consolidé;
2022-11-03T12:30:00-04:00;2022-11-03;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;4225;Consolidé;
2022-03-15T09:30:00-04:00;2022-03-15;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5407;Consolidé;
2022-08-03T00:00:00-04:00;2022-08-03;06:00;93;Provence-Alpes-Côte d'Azur;3108;Définitif;;;3108;3712;Consolidé;6820
2022-11-03T14:30:00-04:00;2022-11-03;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;4219;Consolidé;
2022-11-03T16:00:00-04:00;2022-11-03;21:00;93;Provence-Alpes-Côte d'Azur;5230;Définitif;;;5230;3664;Consolidé;8894
2022-08-03T02:30:00-04:00;2022-08-03;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;4613;Consolidé;
2022-11-03T17:30:00-04:00;2022-11-03;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;4138;Consolidé;
2022-03-15T12:00:00-04:00;2022-03-15;17:00;93;Provence-Alpes-Côte d'Azur;5969;Définitif;;;5969;4863;Consolidé;10832
2022-03-15T14:00:00-04:00;2022-03-15;19:00;93;Provence-Alpes-Côte d'Azur;6431;Définitif;;;6431;5685;Consolidé;12116
2022-03-15T14:30:00-04:00;2022-03-15;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;5858;Consolidé;
2022-08-03T07:00:00-04:00;2022-08-03;13:00;93;Provence-Alpes-Côte d'Azur;3333;Définitif;;;3333;5732;Consolidé;9065
2022-11-03T21:30:00-04:00;2022-11-04;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;3255;Consolidé;
2022-08-03T07:30:00-04:00;2022-08-03;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5648;Consolidé;
2022-11-03T22:00:00-04:00;2022-11-04;03:00;93;Provence-Alpes-Côte d'Azur;3915;Définitif;;;3915;3239;Consolidé;7154
2022-08-03T08:00:00-04:00;2022-08-03;14:00;93;Provence-Alpes-Côte d'Azur;3352;Définitif;;;3352;5673;Consolidé;9025
2022-03-15T17:00:00-04:00;2022-03-15;22:00;93;Provence-Alpes-Côte d'Azur;5596;Définitif;;;5596;5063;Consolidé;10659
2022-03-15T17:30:00-04:00;2022-03-15;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;5040;Consolidé;
2022-08-03T09:30:00-04:00;2022-08-03;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;5475;Consolidé;
2022-03-15T18:00:00-04:00;2022-03-15;23:00;93;Provence-Alpes-Côte d'Azur;5453;Définitif;;;5453;5108;Consolidé;10561
2022-08-03T10:00:00-04:00;2022-08-03;16:00;93;Provence-Alpes-Côte d'Azur;3600;Définitif;;;3600;5439;Consolidé;9039
2022-03-15T18:30:00-04:00;2022-03-15;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;5484;Consolidé;
2022-11-04T03:30:00-04:00;2022-11-04;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;3981;Consolidé;
2022-03-15T23:00:00-04:00;2022-03-16;04:00;93;Provence-Alpes-Côte d'Azur;5715;Définitif;;;5715;4486;Consolidé;10201
2022-11-04T04:00:00-04:00;2022-11-04;09:00;93;Provence-Alpes-Côte d'Azur;5434;Définitif;;;5434;3967;Consolidé;9401
2022-11-04T05:00:00-04:00;2022-11-04;10:00;93;Provence-Alpes-Côte d'Azur;5960;Définitif;;;5960;4002;Consolidé;9962
2022-08-03T16:00:00-04:00;2022-08-03;22:00;93;Provence-Alpes-Côte d'Azur;3803;Définitif;;;3803;4795;Consolidé;8598
2022-03-16T00:30:00-04:00;2022-03-16;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;4560;Consolidé;
2022-08-03T16:30:00-04:00;2022-08-03;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;5268;Consolidé;
2022-11-04T05:30:00-04:00;2022-11-04;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;4002;Consolidé;
2022-08-03T19:00:00-04:00;2022-08-04;01:00;93;Provence-Alpes-Côte d'Azur;3437;Définitif;;;3437;4228;Consolidé;7665
2022-03-16T09:30:00-04:00;2022-03-16;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5117;Consolidé;
2022-06-21T16:00:00-04:00;2022-06-21;22:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4340;Consolidé;
2022-03-16T11:30:00-04:00;2022-03-16;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;4789;Consolidé;
2022-06-21T17:30:00-04:00;2022-06-21;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4449;Consolidé;
2022-03-16T14:30:00-04:00;2022-03-16;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;5771;Consolidé;
2022-06-21T18:30:00-04:00;2022-06-22;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3986;Consolidé;
2022-08-22T15:00:00-04:00;2022-08-22;21:00;93;Provence-Alpes-Côte d'Azur;3257;Définitif;;;3257;4618;Consolidé;7875
2022-02-21T09:00:00-04:00;2022-02-21;14:00;93;Provence-Alpes-Côte d'Azur;3206;Définitif;;;3206;5195;Consolidé;8401
2022-06-21T21:00:00-04:00;2022-06-22;03:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3645;Consolidé;
2022-08-22T18:00:00-04:00;2022-08-23;00:00;93;Provence-Alpes-Côte d'Azur;2881;Définitif;;;2881;3842;Consolidé;6723
2022-02-21T12:00:00-04:00;2022-02-21;17:00;93;Provence-Alpes-Côte d'Azur;3799;Définitif;;;3799;4929;Consolidé;8728
2022-08-22T19:00:00-04:00;2022-08-23;01:00;93;Provence-Alpes-Côte d'Azur;2917;Définitif;;;2917;3748;Consolidé;6665
2022-06-22T02:30:00-04:00;2022-06-22;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;4470;Consolidé;
2022-02-21T15:00:00-04:00;2022-02-21;20:00;93;Provence-Alpes-Côte d'Azur;4132;Définitif;;;4132;5962;Consolidé;10094
2022-02-21T16:00:00-04:00;2022-02-21;21:00;93;Provence-Alpes-Côte d'Azur;3981;Définitif;;;3981;5579;Consolidé;9560
2022-08-22T22:30:00-04:00;2022-08-23;04:30;93;Provence-Alpes-Côte d'Azur;;;;;;3285;Consolidé;
2022-02-21T17:30:00-04:00;2022-02-21;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;5284;Consolidé;
2022-02-21T18:30:00-04:00;2022-02-21;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;5714;Consolidé;
2022-06-22T08:30:00-04:00;2022-06-22;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5036;Consolidé;
2022-06-22T09:00:00-04:00;2022-06-22;15:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4893;Consolidé;
2022-08-23T01:00:00-04:00;2022-08-23;07:00;93;Provence-Alpes-Côte d'Azur;3228;Définitif;;;3228;3679;Consolidé;6907
2022-06-22T10:30:00-04:00;2022-06-22;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;4809;Consolidé;
2022-02-21T20:30:00-04:00;2022-02-22;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;5102;Consolidé;
2022-08-23T05:30:00-04:00;2022-08-23;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;4956;Consolidé;
2022-06-22T16:00:00-04:00;2022-06-22;22:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4542;Consolidé;
2022-02-22T00:00:00-04:00;2022-02-22;05:00;93;Provence-Alpes-Côte d'Azur;3963;Définitif;;;3963;4722;Consolidé;8685
2022-08-23T07:00:00-04:00;2022-08-23;13:00;93;Provence-Alpes-Côte d'Azur;3168;Définitif;;;3168;5158;Consolidé;8326
2022-08-23T07:30:00-04:00;2022-08-23;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5191;Consolidé;
2022-02-22T01:00:00-04:00;2022-02-22;06:00;93;Provence-Alpes-Côte d'Azur;4560;Définitif;;;4560;4940;Consolidé;9500
2022-06-22T18:30:00-04:00;2022-06-23;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3905;Consolidé;
2022-02-22T06:30:00-04:00;2022-02-22;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;5342;Consolidé;
2022-02-22T07:30:00-04:00;2022-02-22;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;5423;Consolidé;
2022-08-23T12:30:00-04:00;2022-08-23;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;4972;Consolidé;
2022-02-22T09:00:00-04:00;2022-02-22;14:00;93;Provence-Alpes-Côte d'Azur;3622;Définitif;;;3622;5177;Consolidé;8799
2022-08-23T15:30:00-04:00;2022-08-23;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;4566;Consolidé;
2022-06-23T00:30:00-04:00;2022-06-23;06:30;93;Provence-Alpes-Côte d'Azur;;;;;;3900;Consolidé;
2022-08-23T18:00:00-04:00;2022-08-24;00:00;93;Provence-Alpes-Côte d'Azur;2918;Définitif;;;2918;3994;Consolidé;6912
2022-08-23T18:30:00-04:00;2022-08-24;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3834;Consolidé;
2022-02-22T12:30:00-04:00;2022-02-22;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;4941;Consolidé;
2022-06-23T03:30:00-04:00;2022-06-23;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;4835;Consolidé;
2022-02-22T13:00:00-04:00;2022-02-22;18:00;93;Provence-Alpes-Côte d'Azur;3977;Définitif;;;3977;5088;Consolidé;9065
2022-08-23T20:00:00-04:00;2022-08-24;02:00;93;Provence-Alpes-Côte d'Azur;2997;Définitif;;;2997;3795;Consolidé;6792
2022-06-23T04:00:00-04:00;2022-06-23;10:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4871;Consolidé;
2022-02-22T14:00:00-04:00;2022-02-22;19:00;93;Provence-Alpes-Côte d'Azur;4112;Définitif;;;4112;5890;Consolidé;10002
2022-02-22T15:30:00-04:00;2022-02-22;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;5737;Consolidé;
2022-02-22T16:30:00-04:00;2022-02-22;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;5347;Consolidé;
2022-06-23T06:00:00-04:00;2022-06-23;12:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;5007;Consolidé;
2022-02-22T17:00:00-04:00;2022-02-22;22:00;93;Provence-Alpes-Côte d'Azur;3739;Définitif;;;3739;5235;Consolidé;8974
2022-06-23T07:00:00-04:00;2022-06-23;13:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;5108;Consolidé;
2022-02-22T18:30:00-04:00;2022-02-22;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;5628;Consolidé;
2022-06-23T08:30:00-04:00;2022-06-23;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5180;Consolidé;
2022-02-22T21:30:00-04:00;2022-02-23;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;5056;Consolidé;
2022-08-24T04:00:00-04:00;2022-08-24;10:00;93;Provence-Alpes-Côte d'Azur;3212;Définitif;;;3212;4727;Consolidé;7939
2022-02-22T23:00:00-04:00;2022-02-23;04:00;93;Provence-Alpes-Côte d'Azur;4166;Définitif;;;4166;4655;Consolidé;8821
2022-06-23T10:30:00-04:00;2022-06-23;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;4716;Consolidé;
2022-08-24T05:30:00-04:00;2022-08-24;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;5115;Consolidé;
2022-02-23T03:00:00-04:00;2022-02-23;08:00;93;Provence-Alpes-Côte d'Azur;5592;Définitif;;;5592;5439;Consolidé;11031
2022-08-24T09:00:00-04:00;2022-08-24;15:00;93;Provence-Alpes-Côte d'Azur;2934;Définitif;;;2934;5037;Consolidé;7971
2022-02-23T04:30:00-04:00;2022-02-23;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;5462;Consolidé;
2022-08-24T11:00:00-04:00;2022-08-24;17:00;93;Provence-Alpes-Côte d'Azur;3157;Définitif;;;3157;4815;Consolidé;7972
2022-06-23T16:00:00-04:00;2022-06-23;22:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4389;Consolidé;
2022-08-24T11:30:00-04:00;2022-08-24;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;4906;Consolidé;
2022-02-23T06:00:00-04:00;2022-02-23;11:00;93;Provence-Alpes-Côte d'Azur;4570;Définitif;;;4570;5156;Consolidé;9726
2022-08-24T13:30:00-04:00;2022-08-24;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;4829;Consolidé;
2022-08-24T16:00:00-04:00;2022-08-24;22:00;93;Provence-Alpes-Côte d'Azur;3095;Définitif;;;3095;4260;Consolidé;7355
2022-08-24T17:30:00-04:00;2022-08-24;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4039;Consolidé;
2022-02-24T16:30:00-04:00;2022-02-24;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;5458;Consolidé;
2022-02-23T11:00:00-04:00;2022-02-23;16:00;93;Provence-Alpes-Côte d'Azur;4003;Définitif;;;4003;4684;Consolidé;8687
2022-02-24T18:30:00-04:00;2022-02-24;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;5700;Consolidé;
2022-06-24T02:30:00-04:00;2022-06-24;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;4497;Consolidé;
2022-02-24T19:30:00-04:00;2022-02-25;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;5188;Consolidé;
2022-02-23T15:00:00-04:00;2022-02-23;20:00;93;Provence-Alpes-Côte d'Azur;4897;Définitif;;;4897;5784;Consolidé;10681
2022-06-24T06:00:00-04:00;2022-06-24;12:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4945;Consolidé;
2022-02-23T16:00:00-04:00;2022-02-23;21:00;93;Provence-Alpes-Côte d'Azur;4731;Définitif;;;4731;5392;Consolidé;10123
2022-08-25T01:30:00-04:00;2022-08-25;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;3912;Consolidé;
2022-06-24T08:00:00-04:00;2022-06-24;14:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;5011;Consolidé;
2022-02-23T17:30:00-04:00;2022-02-23;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;5137;Consolidé;
2022-08-25T04:30:00-04:00;2022-08-25;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;4770;Consolidé;
2022-02-24T23:30:00-04:00;2022-02-25;04:30;93;Provence-Alpes-Côte d'Azur;;;;;;4675;Consolidé;
2022-06-24T12:30:00-04:00;2022-06-24;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;4680;Consolidé;
2022-02-23T21:00:00-04:00;2022-02-24;02:00;93;Provence-Alpes-Côte d'Azur;3459;Définitif;;;3459;4927;Consolidé;8386
2022-08-25T07:30:00-04:00;2022-08-25;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5221;Consolidé;
2022-02-25T03:00:00-04:00;2022-02-25;08:00;93;Provence-Alpes-Côte d'Azur;3944;Définitif;;;3944;5609;Consolidé;9553
2022-08-25T08:00:00-04:00;2022-08-25;14:00;93;Provence-Alpes-Côte d'Azur;3060;Définitif;;;3060;5168;Consolidé;8228
2022-06-24T14:30:00-04:00;2022-06-24;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;4428;Consolidé;
2022-02-25T04:30:00-04:00;2022-02-25;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;5650;Consolidé;
2022-06-24T15:30:00-04:00;2022-06-24;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;4350;Consolidé;
2022-06-24T16:30:00-04:00;2022-06-24;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;4706;Consolidé;
2022-02-25T08:00:00-04:00;2022-02-25;13:00;93;Provence-Alpes-Côte d'Azur;3454;Définitif;;;3454;5624;Consolidé;9078
2022-08-25T12:00:00-04:00;2022-08-25;18:00;93;Provence-Alpes-Côte d'Azur;3285;Définitif;;;3285;4893;Consolidé;8178
2022-06-24T19:00:00-04:00;2022-06-25;01:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3818;Consolidé;
2022-08-14T12:00:00-04:00;2022-08-14;18:00;93;Provence-Alpes-Côte d'Azur;3088;Définitif;;;3088;4270;Consolidé;7358
2022-06-24T20:00:00-04:00;2022-06-25;02:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3808;Consolidé;
2022-02-24T03:00:00-04:00;2022-02-24;08:00;93;Provence-Alpes-Côte d'Azur;5330;Définitif;;;5330;5449;Consolidé;10779
2022-08-14T12:30:00-04:00;2022-08-14;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;4338;Consolidé;
2022-02-25T12:00:00-04:00;2022-02-25;17:00;93;Provence-Alpes-Côte d'Azur;4654;Définitif;;;4654;4997;Consolidé;9651
2022-06-24T21:00:00-04:00;2022-06-25;03:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3425;Consolidé;
2022-02-24T04:00:00-04:00;2022-02-24;09:00;93;Provence-Alpes-Côte d'Azur;5094;Définitif;;;5094;5533;Consolidé;10627
2022-06-24T22:00:00-04:00;2022-06-25;04:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3306;Consolidé;
2022-02-25T15:00:00-04:00;2022-02-25;20:00;93;Provence-Alpes-Côte d'Azur;5362;Définitif;;;5362;6002;Consolidé;11364
2022-02-25T16:00:00-04:00;2022-02-25;21:00;93;Provence-Alpes-Côte d'Azur;5136;Définitif;;;5136;5657;Consolidé;10793
2022-02-25T17:00:00-04:00;2022-02-25;22:00;93;Provence-Alpes-Côte d'Azur;5053;Définitif;;;5053;5398;Consolidé;10451
2022-06-25T03:30:00-04:00;2022-06-25;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;4215;Consolidé;
2022-02-17T02:30:00-04:00;2022-02-17;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5549;Consolidé;
2022-02-25T19:00:00-04:00;2022-02-26;00:00;93;Provence-Alpes-Côte d'Azur;4796;Définitif;;;4796;5629;Consolidé;10425
2022-08-14T19:30:00-04:00;2022-08-15;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;3807;Consolidé;
2022-02-17T03:30:00-04:00;2022-02-17;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;5700;Consolidé;
2022-02-25T21:00:00-04:00;2022-02-26;02:00;93;Provence-Alpes-Côte d'Azur;4716;Définitif;;;4716;5177;Consolidé;9893
2022-06-25T06:30:00-04:00;2022-06-25;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;4824;Consolidé;
2022-08-14T21:00:00-04:00;2022-08-15;03:00;93;Provence-Alpes-Côte d'Azur;2696;Définitif;;;2696;3430;Consolidé;6126
2022-08-14T23:00:00-04:00;2022-08-15;05:00;93;Provence-Alpes-Côte d'Azur;2767;Définitif;;;2767;3307;Consolidé;6074
2022-02-25T23:30:00-04:00;2022-02-26;04:30;93;Provence-Alpes-Côte d'Azur;;;;;;4788;Consolidé;
2022-02-17T08:30:00-04:00;2022-02-17;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5419;Consolidé;
2022-08-15T00:00:00-04:00;2022-08-15;06:00;93;Provence-Alpes-Côte d'Azur;2800;Définitif;;;2800;3283;Consolidé;6083
2022-06-25T10:00:00-04:00;2022-06-25;16:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4426;Consolidé;
2022-08-15T00:30:00-04:00;2022-08-15;06:30;93;Provence-Alpes-Côte d'Azur;;;;;;3265;Consolidé;
2022-02-26T02:30:00-04:00;2022-02-26;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5101;Consolidé;
2022-06-25T12:00:00-04:00;2022-06-25;18:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4505;Consolidé;
2022-08-15T03:00:00-04:00;2022-08-15;09:00;93;Provence-Alpes-Côte d'Azur;2990;Définitif;;;2990;3941;Consolidé;6931
2022-02-17T13:30:00-04:00;2022-02-17;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;5412;Consolidé;
2022-02-26T04:30:00-04:00;2022-02-26;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;5455;Consolidé;
2022-06-25T14:00:00-04:00;2022-06-25;20:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4303;Consolidé;
2022-08-15T05:30:00-04:00;2022-08-15;11:30;93;Provence-Alpes-Côte d'Azur;;;;;;4628;Consolidé;
2022-02-26T06:00:00-04:00;2022-02-26;11:00;93;Provence-Alpes-Côte d'Azur;4190;Définitif;;;4190;5230;Consolidé;9420
2022-06-25T14:30:00-04:00;2022-06-25;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;4167;Consolidé;
2022-06-25T15:30:00-04:00;2022-06-25;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;4414;Consolidé;
2022-02-26T07:30:00-04:00;2022-02-26;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;5344;Consolidé;
2022-08-15T08:00:00-04:00;2022-08-15;14:00;93;Provence-Alpes-Côte d'Azur;2690;Définitif;;;2690;4737;Consolidé;7427
2022-02-26T10:30:00-04:00;2022-02-26;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;4789;Consolidé;
2022-02-17T20:30:00-04:00;2022-02-18;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;4976;Consolidé;
2022-08-15T09:30:00-04:00;2022-08-15;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;4511;Consolidé;
2022-06-25T20:00:00-04:00;2022-06-26;02:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3771;Consolidé;
2022-02-17T21:00:00-04:00;2022-02-18;02:00;93;Provence-Alpes-Côte d'Azur;3349;Définitif;;;3349;4891;Consolidé;8240
2022-06-25T21:00:00-04:00;2022-06-26;03:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3491;Consolidé;
2022-02-17T22:00:00-04:00;2022-02-18;03:00;93;Provence-Alpes-Côte d'Azur;3333;Définitif;;;3333;4756;Consolidé;8089
2022-06-25T21:30:00-04:00;2022-06-26;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;3431;Consolidé;
2022-02-26T15:30:00-04:00;2022-02-26;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;5678;Consolidé;
2022-02-26T16:00:00-04:00;2022-02-26;21:00;93;Provence-Alpes-Côte d'Azur;4290;Définitif;;;4290;5566;Consolidé;9856
2022-02-26T16:30:00-04:00;2022-02-26;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;5370;Consolidé;
2022-08-15T13:30:00-04:00;2022-08-15;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;4780;Consolidé;
2022-02-18T03:30:00-04:00;2022-02-18;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;5487;Consolidé;
2022-06-26T01:30:00-04:00;2022-06-26;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;3416;Consolidé;
2022-02-26T20:00:00-04:00;2022-02-27;01:00;93;Provence-Alpes-Côte d'Azur;3306;Définitif;;;3306;5305;Consolidé;8611
2022-08-15T16:30:00-04:00;2022-08-15;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;4797;Consolidé;
2022-08-15T17:00:00-04:00;2022-08-15;23:00;93;Provence-Alpes-Côte d'Azur;2667;Définitif;;;2667;4553;Consolidé;7220
2022-06-26T03:00:00-04:00;2022-06-26;09:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3943;Consolidé;
2022-02-26T22:30:00-04:00;2022-02-27;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;5082;Consolidé;
2022-06-26T03:30:00-04:00;2022-06-26;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;4119;Consolidé;
2022-06-26T04:00:00-04:00;2022-06-26;10:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4180;Consolidé;
2022-08-15T22:00:00-04:00;2022-08-16;04:00;93;Provence-Alpes-Côte d'Azur;2642;Définitif;;;2642;3316;Consolidé;5958
