Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-10-13T10:00:00-04:00;2022-10-13;16:00;76;Occitanie;281;Définitif;627;Définitif;908;3609;Consolidé;4517
2022-07-05T21:30:00-04:00;2022-07-06;03:30;76;Occitanie;;;;;;3243;Consolidé;
2022-01-28T17:30:00-04:00;2022-01-28;22:30;76;Occitanie;;;;;;6307;Consolidé;
2022-07-06T01:00:00-04:00;2022-07-06;07:00;76;Occitanie;;Définitif;766;Définitif;;3279;Consolidé;
2022-01-28T20:30:00-04:00;2022-01-29;01:30;76;Occitanie;;;;;;6024;Consolidé;
2022-01-28T21:30:00-04:00;2022-01-29;02:30;76;Occitanie;;;;;;5970;Consolidé;
2022-07-06T04:30:00-04:00;2022-07-06;10:30;76;Occitanie;;;;;;4345;Consolidé;
2022-01-28T23:00:00-04:00;2022-01-29;04:00;76;Occitanie;1180;Définitif;3084;Définitif;4264;5715;Consolidé;9979
2022-01-28T23:30:00-04:00;2022-01-29;04:30;76;Occitanie;;;;;;5648;Consolidé;
2022-01-29T00:30:00-04:00;2022-01-29;05:30;76;Occitanie;;;;;;5694;Consolidé;
2022-01-29T02:00:00-04:00;2022-01-29;07:00;76;Occitanie;1586;Définitif;3925;Définitif;5511;5995;Consolidé;11506
2022-10-13T18:30:00-04:00;2022-10-14;00:30;76;Occitanie;;;;;;2822;Consolidé;
2022-07-06T11:30:00-04:00;2022-07-06;17:30;76;Occitanie;;;;;;4151;Consolidé;
2022-10-13T20:00:00-04:00;2022-10-14;02:00;76;Occitanie;220;Définitif;495;Définitif;715;2908;Consolidé;3623
2022-01-29T05:30:00-04:00;2022-01-29;10:30;76;Occitanie;;;;;;6509;Consolidé;
2022-01-29T06:30:00-04:00;2022-01-29;11:30;76;Occitanie;;;;;;6368;Consolidé;
2022-01-29T07:30:00-04:00;2022-01-29;12:30;76;Occitanie;;;;;;6542;Consolidé;
2022-10-14T01:00:00-04:00;2022-10-14;07:00;76;Occitanie;426;Définitif;848;Définitif;1274;3441;Consolidé;4715
2022-07-06T19:00:00-04:00;2022-07-07;01:00;76;Occitanie;;Définitif;482;Définitif;;3433;Consolidé;
2022-10-14T01:30:00-04:00;2022-10-14;07:30;76;Occitanie;;;;;;3613;Consolidé;
2022-01-29T10:30:00-04:00;2022-01-29;15:30;76;Occitanie;;;;;;5749;Consolidé;
2022-10-14T02:00:00-04:00;2022-10-14;08:00;76;Occitanie;427;Définitif;836;Définitif;1263;3503;Consolidé;4766
2022-01-29T11:00:00-04:00;2022-01-29;16:00;76;Occitanie;1011;Définitif;3214;Définitif;4225;5627;Consolidé;9852
2022-01-29T11:30:00-04:00;2022-01-29;16:30;76;Occitanie;;;;;;5587;Consolidé;
2022-07-06T23:00:00-04:00;2022-07-07;05:00;76;Occitanie;;Définitif;504;Définitif;;3106;Consolidé;
2022-10-14T05:30:00-04:00;2022-10-14;11:30;76;Occitanie;;;;;;4083;Consolidé;
2022-01-29T15:30:00-04:00;2022-01-29;20:30;76;Occitanie;;;;;;6508;Consolidé;
2022-10-14T07:00:00-04:00;2022-10-14;13:00;76;Occitanie;332;Définitif;766;Définitif;1098;3837;Consolidé;4935
2022-07-07T02:00:00-04:00;2022-07-07;08:00;76;Occitanie;;Définitif;746;Définitif;;3951;Consolidé;
2022-07-07T02:30:00-04:00;2022-07-07;08:30;76;Occitanie;;;;;;3674;Consolidé;
2022-01-29T19:00:00-04:00;2022-01-30;00:00;76;Occitanie;984;Définitif;2678;Définitif;3662;6337;Consolidé;9999
2022-01-29T19:30:00-04:00;2022-01-30;00:30;76;Occitanie;;;;;;6172;Consolidé;
2022-10-14T09:30:00-04:00;2022-10-14;15:30;76;Occitanie;;;;;;3542;Consolidé;
2022-01-29T20:00:00-04:00;2022-01-30;01:00;76;Occitanie;958;Définitif;2732;Définitif;3690;5983;Consolidé;9673
2022-01-29T21:30:00-04:00;2022-01-30;02:30;76;Occitanie;;;;;;5822;Consolidé;
2022-10-14T11:30:00-04:00;2022-10-14;17:30;76;Occitanie;;;;;;3662;Consolidé;
2022-07-07T07:30:00-04:00;2022-07-07;13:30;76;Occitanie;;;;;;4681;Consolidé;
2022-01-29T23:30:00-04:00;2022-01-30;04:30;76;Occitanie;;;;;;5461;Consolidé;
2022-10-14T14:30:00-04:00;2022-10-14;20:30;76;Occitanie;;;;;;2527;Consolidé;
2022-01-30T01:30:00-04:00;2022-01-30;06:30;76;Occitanie;;;;;;5548;Consolidé;
2022-10-14T16:00:00-04:00;2022-10-14;22:00;76;Occitanie;263;Définitif;587;Définitif;850;3405;Consolidé;4255
2022-10-14T16:30:00-04:00;2022-10-14;22:30;76;Occitanie;;;;;;3570;Consolidé;
2022-10-14T17:00:00-04:00;2022-10-14;23:00;76;Occitanie;242;Définitif;565;Définitif;807;3442;Consolidé;4249
2022-01-30T04:00:00-04:00;2022-01-30;09:00;76;Occitanie;1359;Définitif;3829;Définitif;5188;5908;Consolidé;11096
2022-01-30T04:30:00-04:00;2022-01-30;09:30;76;Occitanie;;;;;;6025;Consolidé;
2022-07-07T11:00:00-04:00;2022-07-07;17:00;76;Occitanie;;Définitif;500;Définitif;;4383;Consolidé;
2022-01-30T05:30:00-04:00;2022-01-30;10:30;76;Occitanie;;;;;;6118;Consolidé;
2022-07-07T11:30:00-04:00;2022-07-07;17:30;76;Occitanie;;;;;;4572;Consolidé;
2022-10-14T19:30:00-04:00;2022-10-15;01:30;76;Occitanie;;;;;;2790;Consolidé;
2022-10-14T20:00:00-04:00;2022-10-15;02:00;76;Occitanie;190;Définitif;481;Définitif;671;2911;Consolidé;3582
2022-10-14T21:00:00-04:00;2022-10-15;03:00;76;Occitanie;180;Définitif;486;Définitif;666;2679;Consolidé;3345
2022-07-07T14:00:00-04:00;2022-07-07;20:00;76;Occitanie;;Définitif;622;Définitif;;4041;Consolidé;
2022-01-30T09:30:00-04:00;2022-01-30;14:30;76;Occitanie;;;;;;5683;Consolidé;
2022-07-07T14:30:00-04:00;2022-07-07;20:30;76;Occitanie;;;;;;3806;Consolidé;
2022-10-14T23:00:00-04:00;2022-10-15;05:00;76;Occitanie;186;Définitif;477;Définitif;663;2551;Consolidé;3214
2022-07-07T15:30:00-04:00;2022-07-07;21:30;76;Occitanie;;;;;;4174;Consolidé;
2022-07-07T16:00:00-04:00;2022-07-07;22:00;76;Occitanie;;Définitif;536;Définitif;;4117;Consolidé;
2022-10-15T00:30:00-04:00;2022-10-15;06:30;76;Occitanie;;;;;;2814;Consolidé;
2022-07-18T03:30:00-04:00;2022-07-18;09:30;76;Occitanie;;;;;;4703;Consolidé;
2022-07-07T20:00:00-04:00;2022-07-08;02:00;76;Occitanie;;Définitif;422;Définitif;;3498;Consolidé;
2022-10-15T04:00:00-04:00;2022-10-15;10:00;76;Occitanie;299;Définitif;664;Définitif;963;3104;Consolidé;4067
2022-07-18T06:30:00-04:00;2022-07-18;12:30;76;Occitanie;;;;;;5248;Consolidé;
2022-07-07T21:00:00-04:00;2022-07-08;03:00;76;Occitanie;;Définitif;429;Définitif;;3235;Consolidé;
2022-07-07T22:00:00-04:00;2022-07-08;04:00;76;Occitanie;;Définitif;452;Définitif;;3079;Consolidé;
2022-07-07T22:30:00-04:00;2022-07-08;04:30;76;Occitanie;;;;;;3172;Consolidé;
2022-10-15T08:30:00-04:00;2022-10-15;14:30;76;Occitanie;;;;;;3406;Consolidé;
2022-10-15T09:00:00-04:00;2022-10-15;15:00;76;Occitanie;208;Définitif;455;Définitif;663;3243;Consolidé;3906
2022-07-08T03:30:00-04:00;2022-07-08;09:30;76;Occitanie;;;;;;4386;Consolidé;
2022-07-18T13:30:00-04:00;2022-07-18;19:30;76;Occitanie;;;;;;4877;Consolidé;
2022-07-18T14:00:00-04:00;2022-07-18;20:00;76;Occitanie;;Définitif;540;Définitif;;5016;Consolidé;
2022-10-15T10:30:00-04:00;2022-10-15;16:30;76;Occitanie;;;;;;3408;Consolidé;
2022-10-15T13:00:00-04:00;2022-10-15;19:00;76;Occitanie;278;Définitif;548;Définitif;826;3561;Consolidé;4387
2022-10-15T13:30:00-04:00;2022-10-15;19:30;76;Occitanie;;;;;;3584;Consolidé;
2022-05-24T04:30:00-04:00;2022-05-24;10:30;76;Occitanie;;;;;;3810;Consolidé;
2022-10-15T14:00:00-04:00;2022-10-15;20:00;76;Occitanie;277;Définitif;538;Définitif;815;3234;Consolidé;4049
2022-10-15T15:00:00-04:00;2022-10-15;21:00;76;Occitanie;262;Définitif;489;Définitif;751;3281;Consolidé;4032
2022-07-18T19:30:00-04:00;2022-07-19;01:30;76;Occitanie;;;;;;3790;Consolidé;
2022-07-18T20:30:00-04:00;2022-07-19;02:30;76;Occitanie;;;;;;3519;Consolidé;
2022-05-24T08:30:00-04:00;2022-05-24;14:30;76;Occitanie;;;;;;3907;Consolidé;
2022-10-15T18:30:00-04:00;2022-10-16;00:30;76;Occitanie;;;;;;2770;Consolidé;
2022-05-24T10:00:00-04:00;2022-05-24;16:00;76;Occitanie;255;Définitif;614;Définitif;869;3710;Consolidé;4579
2022-07-18T23:30:00-04:00;2022-07-19;05:30;76;Occitanie;;;;;;3777;Consolidé;
2022-05-24T10:30:00-04:00;2022-05-24;16:30;76;Occitanie;;;;;;3633;Consolidé;
2022-05-24T11:00:00-04:00;2022-05-24;17:00;76;Occitanie;260;Définitif;631;Définitif;891;3626;Consolidé;4517
2022-05-24T14:30:00-04:00;2022-05-24;20:30;76;Occitanie;;;;;;3564;Consolidé;
2022-07-19T04:30:00-04:00;2022-07-19;10:30;76;Occitanie;;;;;;5116;Consolidé;
2022-10-15T22:30:00-04:00;2022-10-16;04:30;76;Occitanie;;;;;;2444;Consolidé;
2022-07-19T05:00:00-04:00;2022-07-19;11:00;76;Occitanie;;Définitif;644;Définitif;;4918;Consolidé;
2022-07-19T06:30:00-04:00;2022-07-19;12:30;76;Occitanie;;;;;;5194;Consolidé;
2022-07-19T07:00:00-04:00;2022-07-19;13:00;76;Occitanie;;Définitif;557;Définitif;;5211;Consolidé;
2022-05-24T21:00:00-04:00;2022-05-25;03:00;76;Occitanie;200;Définitif;508;Définitif;708;2833;Consolidé;3541
2022-05-24T22:00:00-04:00;2022-05-25;04:00;76;Occitanie;209;Définitif;547;Définitif;756;2686;Consolidé;3442
2022-10-16T05:30:00-04:00;2022-10-16;11:30;76;Occitanie;;;;;;3520;Consolidé;
2022-10-16T08:00:00-04:00;2022-10-16;14:00;76;Occitanie;233;Définitif;457;Définitif;690;3253;Consolidé;3943
2022-05-25T01:30:00-04:00;2022-05-25;07:30;76;Occitanie;;;;;;3251;Consolidé;
2022-05-25T02:00:00-04:00;2022-05-25;08:00;76;Occitanie;378;Définitif;898;Définitif;1276;3386;Consolidé;4662
2022-05-25T03:30:00-04:00;2022-05-25;09:30;76;Occitanie;;;;;;3702;Consolidé;
2022-05-25T04:30:00-04:00;2022-05-25;10:30;76;Occitanie;;;;;;3769;Consolidé;
2022-07-19T18:00:00-04:00;2022-07-20;00:00;76;Occitanie;;Définitif;456;Définitif;;4056;Consolidé;
2022-10-16T14:30:00-04:00;2022-10-16;20:30;76;Occitanie;;;;;;2785;Consolidé;
2022-07-19T19:00:00-04:00;2022-07-20;01:00;76;Occitanie;;Définitif;468;Définitif;;3806;Consolidé;
2022-10-16T15:00:00-04:00;2022-10-16;21:00;76;Occitanie;245;Définitif;522;Définitif;767;3225;Consolidé;3992
2022-10-16T16:30:00-04:00;2022-10-16;22:30;76;Occitanie;;;;;;3276;Consolidé;
2022-05-25T08:30:00-04:00;2022-05-25;14:30;76;Occitanie;;;;;;3814;Consolidé;
2022-07-19T22:30:00-04:00;2022-07-20;04:30;76;Occitanie;;;;;;3348;Consolidé;
2022-10-16T19:30:00-04:00;2022-10-17;01:30;76;Occitanie;;;;;;3346;Consolidé;
2022-05-25T11:30:00-04:00;2022-05-25;17:30;76;Occitanie;;;;;;3445;Consolidé;
2022-07-20T01:00:00-04:00;2022-07-20;07:00;76;Occitanie;;Définitif;638;Définitif;;3477;Consolidé;
2022-05-25T13:00:00-04:00;2022-05-25;19:00;76;Occitanie;304;Définitif;689;Définitif;993;3582;Consolidé;4575
2022-10-16T21:00:00-04:00;2022-10-17;03:00;76;Occitanie;189;Définitif;403;Définitif;592;2650;Consolidé;3242
2022-05-25T13:30:00-04:00;2022-05-25;19:30;76;Occitanie;;;;;;3563;Consolidé;
2022-07-20T02:30:00-04:00;2022-07-20;08:30;76;Occitanie;;;;;;4083;Consolidé;
2022-05-25T15:00:00-04:00;2022-05-25;21:00;76;Occitanie;333;Définitif;650;Définitif;983;3389;Consolidé;4372
2022-05-25T15:30:00-04:00;2022-05-25;21:30;76;Occitanie;;;;;;3425;Consolidé;
2022-10-16T23:00:00-04:00;2022-10-17;05:00;76;Occitanie;238;Définitif;492;Définitif;730;2636;Consolidé;3366
2022-07-20T05:30:00-04:00;2022-07-20;11:30;76;Occitanie;;;;;;4687;Consolidé;
2022-10-17T01:00:00-04:00;2022-10-17;07:00;76;Occitanie;394;Définitif;767;Définitif;1161;3047;Consolidé;4208
2022-10-17T02:00:00-04:00;2022-10-17;08:00;76;Occitanie;369;Définitif;781;Définitif;1150;3540;Consolidé;4690
2022-10-17T02:30:00-04:00;2022-10-17;08:30;76;Occitanie;;;;;;3524;Consolidé;
2022-10-17T03:00:00-04:00;2022-10-17;09:00;76;Occitanie;372;Définitif;762;Définitif;1134;3484;Consolidé;4618
2022-10-17T04:00:00-04:00;2022-10-17;10:00;76;Occitanie;374;Définitif;778;Définitif;1152;3734;Consolidé;4886
2022-05-26T01:30:00-04:00;2022-05-26;07:30;76;Occitanie;;;;;;2670;Consolidé;
2022-05-26T03:30:00-04:00;2022-05-26;09:30;76;Occitanie;;;;;;3070;Consolidé;
2022-10-17T06:30:00-04:00;2022-10-17;12:30;76;Occitanie;;;;;;3850;Consolidé;
2022-07-20T13:30:00-04:00;2022-07-20;19:30;76;Occitanie;;;;;;5013;Consolidé;
2022-07-20T15:00:00-04:00;2022-07-20;21:00;76;Occitanie;;Définitif;520;Définitif;;4375;Consolidé;
2022-10-17T09:00:00-04:00;2022-10-17;15:00;76;Occitanie;287;Définitif;636;Définitif;923;3553;Consolidé;4476
2022-05-26T06:00:00-04:00;2022-05-26;12:00;76;Occitanie;318;Définitif;665;Définitif;983;3406;Consolidé;4389
2022-05-26T06:30:00-04:00;2022-05-26;12:30;76;Occitanie;;;;;;3598;Consolidé;
2022-10-21T22:00:00-04:00;2022-10-22;04:00;76;Occitanie;155;Définitif;472;Définitif;627;2417;Consolidé;3044
2022-07-20T18:30:00-04:00;2022-07-21;00:30;76;Occitanie;;;;;;4200;Consolidé;
2022-05-26T08:00:00-04:00;2022-05-26;14:00;76;Occitanie;266;Définitif;564;Définitif;830;3413;Consolidé;4243
2022-07-20T19:00:00-04:00;2022-07-21;01:00;76;Occitanie;;Définitif;452;Définitif;;3722;Consolidé;
2022-10-22T01:30:00-04:00;2022-10-22;07:30;76;Occitanie;;;;;;2562;Consolidé;
2022-05-26T11:00:00-04:00;2022-05-26;17:00;76;Occitanie;250;Définitif;529;Définitif;779;3186;Consolidé;3965
2022-07-20T21:00:00-04:00;2022-07-21;03:00;76;Occitanie;;Définitif;380;Définitif;;3388;Consolidé;
2022-10-22T04:00:00-04:00;2022-10-22;10:00;76;Occitanie;280;Définitif;643;Définitif;923;3158;Consolidé;4081
2022-10-22T04:30:00-04:00;2022-10-22;10:30;76;Occitanie;;;;;;3522;Consolidé;
2022-07-20T22:30:00-04:00;2022-07-21;04:30;76;Occitanie;;;;;;3323;Consolidé;
2022-05-26T15:00:00-04:00;2022-05-26;21:00;76;Occitanie;294;Définitif;612;Définitif;906;3214;Consolidé;4120
2022-07-20T23:30:00-04:00;2022-07-21;05:30;76;Occitanie;;;;;;3575;Consolidé;
2022-07-21T00:00:00-04:00;2022-07-21;06:00;76;Occitanie;;Définitif;560;Définitif;;3612;Consolidé;
2022-07-21T00:30:00-04:00;2022-07-21;06:30;76;Occitanie;;;;;;3791;Consolidé;
2022-10-22T08:00:00-04:00;2022-10-22;14:00;76;Occitanie;216;Définitif;515;Définitif;731;3225;Consolidé;3956
2022-07-21T02:30:00-04:00;2022-07-21;08:30;76;Occitanie;;;;;;4175;Consolidé;
2022-07-21T03:00:00-04:00;2022-07-21;09:00;76;Occitanie;;Définitif;621;Définitif;;4403;Consolidé;
2022-05-26T20:00:00-04:00;2022-05-27;02:00;76;Occitanie;199;Définitif;437;Définitif;636;2940;Consolidé;3576
2022-10-22T10:30:00-04:00;2022-10-22;16:30;76;Occitanie;;;;;;2702;Consolidé;
2022-10-22T13:30:00-04:00;2022-10-22;19:30;76;Occitanie;;;;;;3901;Consolidé;
2022-05-27T00:30:00-04:00;2022-05-27;06:30;76;Occitanie;;;;;;2690;Consolidé;
2022-10-22T14:30:00-04:00;2022-10-22;20:30;76;Occitanie;;;;;;3195;Consolidé;
2022-10-22T15:00:00-04:00;2022-10-22;21:00;76;Occitanie;240;Définitif;519;Définitif;759;3177;Consolidé;3936
2022-10-22T16:30:00-04:00;2022-10-22;22:30;76;Occitanie;;;;;;3186;Consolidé;
2022-05-27T02:00:00-04:00;2022-05-27;08:00;76;Occitanie;319;Définitif;694;Définitif;1013;3023;Consolidé;4036
2022-07-21T10:30:00-04:00;2022-07-21;16:30;76;Occitanie;;;;;;5628;Consolidé;
2022-07-21T11:00:00-04:00;2022-07-21;17:00;76;Occitanie;;Définitif;451;Définitif;;5151;Consolidé;
2022-05-27T03:30:00-04:00;2022-05-27;09:30;76;Occitanie;;;;;;3350;Consolidé;
2022-05-27T04:30:00-04:00;2022-05-27;10:30;76;Occitanie;;;;;;3476;Consolidé;
2022-05-27T05:00:00-04:00;2022-05-27;11:00;76;Occitanie;332;Définitif;672;Définitif;1004;3479;Consolidé;4483
2022-10-22T20:30:00-04:00;2022-10-23;02:30;76;Occitanie;;;;;;2634;Consolidé;
2022-10-22T22:30:00-04:00;2022-10-23;04:30;76;Occitanie;;;;;;2406;Consolidé;
2022-07-21T16:30:00-04:00;2022-07-21;22:30;76;Occitanie;;;;;;4525;Consolidé;
2022-05-27T10:00:00-04:00;2022-05-27;16:00;76;Occitanie;252;Définitif;496;Définitif;748;3365;Consolidé;4113
2022-05-27T10:30:00-04:00;2022-05-27;16:30;76;Occitanie;;;;;;3321;Consolidé;
2022-07-21T19:00:00-04:00;2022-07-22;01:00;76;Occitanie;;Définitif;424;Définitif;;3776;Consolidé;
2022-05-27T11:00:00-04:00;2022-05-27;17:00;76;Occitanie;257;Définitif;507;Définitif;764;3295;Consolidé;4059
2022-10-23T03:30:00-04:00;2022-10-23;09:30;76;Occitanie;;;;;;2899;Consolidé;
2022-05-27T11:30:00-04:00;2022-05-27;17:30;76;Occitanie;;;;;;3311;Consolidé;
2022-07-21T21:00:00-04:00;2022-07-22;03:00;76;Occitanie;;Définitif;381;Définitif;;3468;Consolidé;
2022-10-23T05:00:00-04:00;2022-10-23;11:00;76;Occitanie;262;Définitif;569;Définitif;831;3404;Consolidé;4235
2022-07-21T22:30:00-04:00;2022-07-22;04:30;76;Occitanie;;;;;;3366;Consolidé;
2022-10-23T07:30:00-04:00;2022-10-23;13:30;76;Occitanie;;;;;;3220;Consolidé;
2022-10-23T08:30:00-04:00;2022-10-23;14:30;76;Occitanie;;;;;;3132;Consolidé;
2022-07-22T00:30:00-04:00;2022-07-22;06:30;76;Occitanie;;;;;;3597;Consolidé;
2022-05-27T18:00:00-04:00;2022-05-28;00:00;76;Occitanie;211;Définitif;455;Définitif;666;3540;Consolidé;4206
2022-07-22T01:30:00-04:00;2022-07-22;07:30;76;Occitanie;;;;;;3987;Consolidé;
2022-10-23T11:00:00-04:00;2022-10-23;17:00;76;Occitanie;206;Définitif;474;Définitif;680;2734;Consolidé;3414
2022-05-27T19:30:00-04:00;2022-05-28;01:30;76;Occitanie;;;;;;3040;Consolidé;
2022-10-23T11:30:00-04:00;2022-10-23;17:30;76;Occitanie;;;;;;3166;Consolidé;
2022-05-27T20:00:00-04:00;2022-05-28;02:00;76;Occitanie;188;Définitif;427;Définitif;615;3019;Consolidé;3634
2022-10-23T12:30:00-04:00;2022-10-23;18:30;76;Occitanie;;;;;;4151;Consolidé;
2022-07-22T03:30:00-04:00;2022-07-22;09:30;76;Occitanie;;;;;;4560;Consolidé;
2022-10-23T13:00:00-04:00;2022-10-23;19:00;76;Occitanie;273;Définitif;590;Définitif;863;3736;Consolidé;4599
2022-05-27T21:30:00-04:00;2022-05-28;03:30;76;Occitanie;;;;;;2751;Consolidé;
2022-10-23T14:30:00-04:00;2022-10-23;20:30;76;Occitanie;;;;;;3133;Consolidé;
2022-05-27T22:30:00-04:00;2022-05-28;04:30;76;Occitanie;;;;;;2569;Consolidé;
2022-07-22T06:30:00-04:00;2022-07-22;12:30;76;Occitanie;;;;;;5150;Consolidé;
2022-05-28T00:00:00-04:00;2022-05-28;06:00;76;Occitanie;218;Définitif;492;Définitif;710;2545;Consolidé;3255
2022-10-23T15:30:00-04:00;2022-10-23;21:30;76;Occitanie;;;;;;2868;Consolidé;
2022-10-23T16:00:00-04:00;2022-10-23;22:00;76;Occitanie;195;Définitif;466;Définitif;661;3265;Consolidé;3926
2022-10-23T16:30:00-04:00;2022-10-23;22:30;76;Occitanie;;;;;;3177;Consolidé;
2022-05-28T01:30:00-04:00;2022-05-28;07:30;76;Occitanie;;;;;;2660;Consolidé;
2022-10-23T17:30:00-04:00;2022-10-23;23:30;76;Occitanie;;;;;;2934;Consolidé;
2022-05-28T02:00:00-04:00;2022-05-28;08:00;76;Occitanie;267;Définitif;561;Définitif;828;2737;Consolidé;3565
2022-10-23T18:30:00-04:00;2022-10-24;00:30;76;Occitanie;;;;;;2787;Consolidé;
2022-10-23T19:00:00-04:00;2022-10-24;01:00;76;Occitanie;171;Définitif;418;Définitif;589;2924;Consolidé;3513
2022-05-28T03:30:00-04:00;2022-05-28;09:30;76;Occitanie;;;;;;3113;Consolidé;
2022-10-23T19:30:00-04:00;2022-10-24;01:30;76;Occitanie;;;;;;2790;Consolidé;
2022-07-22T13:30:00-04:00;2022-07-22;19:30;76;Occitanie;;;;;;4664;Consolidé;
2022-07-22T14:00:00-04:00;2022-07-22;20:00;76;Occitanie;;Définitif;481;Définitif;;4301;Consolidé;
2022-05-28T09:00:00-04:00;2022-05-28;15:00;76;Occitanie;203;Définitif;454;Définitif;657;3319;Consolidé;3976
2022-05-28T09:30:00-04:00;2022-05-28;15:30;76;Occitanie;;;;;;3323;Consolidé;
2022-05-28T12:00:00-04:00;2022-05-28;18:00;76;Occitanie;229;Définitif;511;Définitif;740;3261;Consolidé;4001
2022-10-25T15:30:00-04:00;2022-10-25;21:30;76;Occitanie;;;;;;3018;Consolidé;
2022-05-28T14:30:00-04:00;2022-05-28;20:30;76;Occitanie;;;;;;3322;Consolidé;
2022-07-23T00:00:00-04:00;2022-07-23;06:00;76;Occitanie;;Définitif;358;Définitif;;3169;Consolidé;
2022-05-28T17:00:00-04:00;2022-05-28;23:00;76;Occitanie;199;Définitif;478;Définitif;677;3672;Consolidé;4349
2022-10-25T18:00:00-04:00;2022-10-26;00:00;76;Occitanie;265;Définitif;512;Définitif;777;3110;Consolidé;3887
2022-05-28T18:00:00-04:00;2022-05-29;00:00;76;Occitanie;208;Définitif;432;Définitif;640;3496;Consolidé;4136
2022-07-23T03:00:00-04:00;2022-07-23;09:00;76;Occitanie;;Définitif;431;Définitif;;3745;Consolidé;
2022-05-28T18:30:00-04:00;2022-05-29;00:30;76;Occitanie;;;;;;3284;Consolidé;
2022-10-25T19:30:00-04:00;2022-10-26;01:30;76;Occitanie;;;;;;2806;Consolidé;
2022-07-23T03:30:00-04:00;2022-07-23;09:30;76;Occitanie;;;;;;3644;Consolidé;
2022-10-25T21:30:00-04:00;2022-10-26;03:30;76;Occitanie;;;;;;2862;Consolidé;
2022-10-25T22:00:00-04:00;2022-10-26;04:00;76;Occitanie;232;Définitif;526;Définitif;758;2634;Consolidé;3392
2022-07-23T06:30:00-04:00;2022-07-23;12:30;76;Occitanie;;;;;;4439;Consolidé;
2022-10-26T00:00:00-04:00;2022-10-26;06:00;76;Occitanie;323;Définitif;683;Définitif;1006;2901;Consolidé;3907
2022-07-23T08:00:00-04:00;2022-07-23;14:00;76;Occitanie;;Définitif;374;Définitif;;4297;Consolidé;
2022-10-26T01:00:00-04:00;2022-10-26;07:00;76;Occitanie;406;Définitif;830;Définitif;1236;3303;Consolidé;4539
2022-10-26T02:00:00-04:00;2022-10-26;08:00;76;Occitanie;402;Définitif;870;Définitif;1272;3416;Consolidé;4688
2022-07-23T10:30:00-04:00;2022-07-23;16:30;76;Occitanie;;;;;;4666;Consolidé;
2022-10-26T03:00:00-04:00;2022-10-26;09:00;76;Occitanie;398;Définitif;994;Définitif;1392;3456;Consolidé;4848
2022-10-26T03:30:00-04:00;2022-10-26;09:30;76;Occitanie;;;;;;3570;Consolidé;
2022-07-23T11:00:00-04:00;2022-07-23;17:00;76;Occitanie;;Définitif;328;Définitif;;4378;Consolidé;
2022-05-29T05:30:00-04:00;2022-05-29;11:30;76;Occitanie;;;;;;3157;Consolidé;
2022-07-23T14:00:00-04:00;2022-07-23;20:00;76;Occitanie;;Définitif;413;Définitif;;4083;Consolidé;
2022-07-23T15:00:00-04:00;2022-07-23;21:00;76;Occitanie;;Définitif;392;Définitif;;4056;Consolidé;
2022-05-29T07:30:00-04:00;2022-05-29;13:30;76;Occitanie;;;;;;3281;Consolidé;
2022-05-29T08:30:00-04:00;2022-05-29;14:30;76;Occitanie;;;;;;3094;Consolidé;
2022-10-26T07:00:00-04:00;2022-10-26;13:00;76;Occitanie;392;Définitif;735;Définitif;1127;3835;Consolidé;4962
2022-07-23T17:00:00-04:00;2022-07-23;23:00;76;Occitanie;;Définitif;355;Définitif;;4246;Consolidé;
2022-10-26T08:30:00-04:00;2022-10-26;14:30;76;Occitanie;;;;;;3564;Consolidé;
2022-07-23T22:00:00-04:00;2022-07-24;04:00;76;Occitanie;;Définitif;297;Définitif;;3042;Consolidé;
2022-10-26T10:30:00-04:00;2022-10-26;16:30;76;Occitanie;;;;;;3438;Consolidé;
2022-10-26T11:00:00-04:00;2022-10-26;17:00;76;Occitanie;307;Définitif;600;Définitif;907;3270;Consolidé;4177
2022-09-15T17:30:00-04:00;2022-09-15;23:30;76;Occitanie;;;;;;3029;Consolidé;
2022-07-24T01:00:00-04:00;2022-07-24;07:00;76;Occitanie;;Définitif;313;Définitif;;2917;Consolidé;
2022-09-15T20:00:00-04:00;2022-09-16;02:00;76;Occitanie;193;Définitif;496;Définitif;689;3083;Consolidé;3772
2022-10-26T16:00:00-04:00;2022-10-26;22:00;76;Occitanie;341;Définitif;588;Définitif;929;3584;Consolidé;4513
2022-09-15T21:30:00-04:00;2022-09-16;03:30;76;Occitanie;;;;;;2903;Consolidé;
2022-10-26T16:30:00-04:00;2022-10-26;22:30;76;Occitanie;;;;;;3209;Consolidé;
2022-10-26T17:00:00-04:00;2022-10-26;23:00;76;Occitanie;313;Définitif;547;Définitif;860;3359;Consolidé;4219
2022-07-12T21:00:00-04:00;2022-07-13;03:00;76;Occitanie;;Définitif;389;Définitif;;3351;Consolidé;
2022-07-12T22:30:00-04:00;2022-07-13;04:30;76;Occitanie;;;;;;3252;Consolidé;
2022-07-12T23:00:00-04:00;2022-07-13;05:00;76;Occitanie;;Définitif;472;Définitif;;3320;Consolidé;
